two_theta_deg,intensity
2.593999999999987338e+01,0.000000000000000000e+00
2.595999999999987295e+01,0.000000000000000000e+00
2.597999999999987253e+01,0.000000000000000000e+00
2.599999999999987210e+01,0.000000000000000000e+00
2.601999999999987168e+01,0.000000000000000000e+00
2.603999999999987125e+01,0.000000000000000000e+00
2.605999999999987082e+01,0.000000000000000000e+00
2.607999999999987040e+01,0.000000000000000000e+00
2.609999999999986997e+01,0.000000000000000000e+00
2.611999999999986954e+01,0.000000000000000000e+00
2.613999999999986912e+01,0.000000000000000000e+00
2.615999999999986869e+01,0.000000000000000000e+00
2.617999999999986827e+01,0.000000000000000000e+00
2.619999999999986784e+01,0.000000000000000000e+00
2.621999999999986741e+01,0.000000000000000000e+00
2.623999999999986699e+01,0.000000000000000000e+00
2.625999999999986656e+01,0.000000000000000000e+00
2.627999999999986613e+01,0.000000000000000000e+00
2.629999999999986571e+01,0.000000000000000000e+00
2.631999999999986528e+01,0.000000000000000000e+00
2.633999999999986485e+01,0.000000000000000000e+00
2.635999999999986443e+01,0.000000000000000000e+00
2.637999999999986400e+01,0.000000000000000000e+00
2.639999999999986358e+01,0.000000000000000000e+00
2.641999999999986315e+01,0.000000000000000000e+00
2.643999999999986272e+01,0.000000000000000000e+00
2.645999999999986230e+01,0.000000000000000000e+00
2.647999999999986187e+01,0.000000000000000000e+00
2.649999999999986144e+01,0.000000000000000000e+00
2.651999999999986102e+01,0.000000000000000000e+00
2.653999999999986059e+01,0.000000000000000000e+00
2.655999999999986017e+01,0.000000000000000000e+00
2.657999999999985974e+01,0.000000000000000000e+00
2.659999999999985931e+01,0.000000000000000000e+00
2.661999999999985889e+01,0.000000000000000000e+00
2.663999999999985846e+01,0.000000000000000000e+00
2.665999999999985803e+01,0.000000000000000000e+00
2.667999999999985761e+01,0.000000000000000000e+00
2.669999999999985718e+01,0.000000000000000000e+00
2.671999999999985675e+01,0.000000000000000000e+00
2.673999999999985633e+01,0.000000000000000000e+00
2.675999999999985590e+01,0.000000000000000000e+00
2.677999999999985548e+01,0.000000000000000000e+00
2.679999999999985505e+01,0.000000000000000000e+00
2.681999999999985462e+01,0.000000000000000000e+00
2.683999999999985420e+01,0.000000000000000000e+00
2.685999999999985377e+01,0.000000000000000000e+00
2.687999999999985334e+01,0.000000000000000000e+00
2.689999999999985292e+01,0.000000000000000000e+00
2.691999999999985249e+01,0.000000000000000000e+00
2.693999999999985207e+01,0.000000000000000000e+00
2.695999999999985164e+01,0.000000000000000000e+00
2.697999999999985121e+01,0.000000000000000000e+00
2.699999999999985079e+01,0.000000000000000000e+00
2.701999999999985036e+01,0.000000000000000000e+00
2.703999999999984993e+01,0.000000000000000000e+00
2.705999999999984951e+01,0.000000000000000000e+00
2.707999999999984908e+01,0.000000000000000000e+00
2.709999999999984865e+01,0.000000000000000000e+00
2.711999999999984823e+01,0.000000000000000000e+00
2.713999999999984780e+01,0.000000000000000000e+00
2.715999999999984738e+01,0.000000000000000000e+00
2.717999999999984695e+01,0.000000000000000000e+00
2.719999999999984652e+01,0.000000000000000000e+00
2.721999999999984610e+01,0.000000000000000000e+00
2.723999999999984567e+01,0.000000000000000000e+00
2.725999999999984524e+01,0.000000000000000000e+00
2.727999999999984482e+01,0.000000000000000000e+00
2.729999999999984439e+01,0.000000000000000000e+00
2.731999999999984396e+01,0.000000000000000000e+00
2.733999999999984354e+01,0.000000000000000000e+00
2.735999999999984311e+01,0.000000000000000000e+00
2.737999999999984269e+01,0.000000000000000000e+00
2.739999999999984226e+01,0.000000000000000000e+00
2.741999999999984183e+01,0.000000000000000000e+00
2.743999999999984141e+01,0.000000000000000000e+00
2.745999999999984098e+01,0.000000000000000000e+00
2.747999999999984055e+01,0.000000000000000000e+00
2.749999999999984013e+01,0.000000000000000000e+00
2.751999999999983970e+01,0.000000000000000000e+00
2.753999999999983928e+01,0.000000000000000000e+00
2.755999999999983885e+01,0.000000000000000000e+00
2.757999999999983842e+01,0.000000000000000000e+00
2.759999999999983800e+01,0.000000000000000000e+00
2.761999999999983757e+01,0.000000000000000000e+00
2.763999999999983714e+01,0.000000000000000000e+00
2.765999999999983672e+01,0.000000000000000000e+00
2.767999999999983629e+01,0.000000000000000000e+00
2.769999999999983586e+01,0.000000000000000000e+00
2.771999999999983544e+01,0.000000000000000000e+00
2.773999999999983501e+01,0.000000000000000000e+00
2.775999999999983459e+01,0.000000000000000000e+00
2.777999999999983416e+01,0.000000000000000000e+00
2.779999999999983373e+01,0.000000000000000000e+00
2.781999999999983331e+01,0.000000000000000000e+00
2.783999999999983288e+01,0.000000000000000000e+00
2.785999999999983245e+01,0.000000000000000000e+00
2.787999999999983203e+01,0.000000000000000000e+00
2.789999999999983160e+01,0.000000000000000000e+00
2.791999999999983118e+01,0.000000000000000000e+00
2.793999999999983075e+01,0.000000000000000000e+00
2.795999999999983032e+01,0.000000000000000000e+00
2.797999999999982990e+01,0.000000000000000000e+00
2.799999999999982947e+01,0.000000000000000000e+00
2.801999999999982904e+01,0.000000000000000000e+00
2.803999999999982862e+01,0.000000000000000000e+00
2.805999999999982819e+01,0.000000000000000000e+00
2.807999999999982776e+01,0.000000000000000000e+00
2.809999999999982734e+01,0.000000000000000000e+00
2.811999999999982691e+01,0.000000000000000000e+00
2.813999999999982649e+01,0.000000000000000000e+00
2.815999999999982606e+01,0.000000000000000000e+00
2.817999999999982563e+01,0.000000000000000000e+00
2.819999999999982521e+01,0.000000000000000000e+00
2.821999999999982478e+01,0.000000000000000000e+00
2.823999999999982435e+01,0.000000000000000000e+00
2.825999999999982393e+01,0.000000000000000000e+00
2.827999999999982350e+01,0.000000000000000000e+00
2.829999999999982307e+01,0.000000000000000000e+00
2.831999999999982265e+01,0.000000000000000000e+00
2.833999999999982222e+01,0.000000000000000000e+00
2.835999999999982180e+01,0.000000000000000000e+00
2.837999999999982137e+01,0.000000000000000000e+00
2.839999999999982094e+01,0.000000000000000000e+00
2.841999999999982052e+01,0.000000000000000000e+00
2.843999999999982009e+01,0.000000000000000000e+00
2.845999999999981966e+01,0.000000000000000000e+00
2.847999999999981924e+01,0.000000000000000000e+00
2.849999999999981881e+01,0.000000000000000000e+00
